Time,X_ft,Y_ft,Z_ft,Altitude,Vertical_Velocity,Drogue_Deployed,Main_Deployed
3.36667,-24.76,-0.0588177,1013.08,1023.58,410.307,0,0
3.375,-24.8731,-0.0593217,1016.5,1027,409.953,0,0
3.38333,-24.9863,-0.0598291,1019.91,1030.41,409.6,0,0
3.39167,-25.0994,-0.0603397,1023.32,1033.82,409.247,0,0
3.4,-25.2124,-0.0608536,1026.73,1037.23,408.894,0,0
3.40833,-25.3255,-0.0613708,1030.14,1040.64,408.541,0,0
3.41667,-25.4385,-0.0618912,1033.54,1044.04,408.188,0,0
3.425,-25.5514,-0.062415,1036.94,1047.44,407.836,0,0
3.43333,-25.6644,-0.0629419,1040.34,1050.84,407.483,0,0
3.44167,-25.7773,-0.0634722,1043.73,1054.23,407.131,0,0
3.45,-25.8902,-0.0640057,1047.12,1057.62,406.779,0,0
3.45833,-26.0031,-0.0645425,1050.51,1061.01,406.426,0,0
3.46667,-26.1159,-0.0650825,1053.9,1064.4,406.074,0,0
3.475,-26.2287,-0.0656257,1057.28,1067.78,405.723,0,0
3.48333,-26.3415,-0.0661722,1060.66,1071.16,405.371,0,0
3.49167,-26.4543,-0.066722,1064.04,1074.54,405.019,0,0
3.5,-26.567,-0.067275,1067.41,1077.91,404.668,0,0
3.50833,-26.6797,-0.0678312,1070.78,1081.28,404.316,0,0
3.51667,-26.7923,-0.0683906,1074.15,1084.65,403.965,0,0
3.525,-26.905,-0.0689533,1077.51,1088.01,403.613,0,0
3.53333,-27.0176,-0.0695192,1080.88,1091.38,403.262,0,0
3.54167,-27.1302,-0.0700883,1084.23,1094.73,402.911,0,0
3.55,-27.2427,-0.0706607,1087.59,1098.09,402.56,0,0
3.55833,-27.3552,-0.0712362,1090.94,1101.44,402.209,0,0
3.56667,-27.4677,-0.071815,1094.29,1104.79,401.858,0,0
3.575,-27.5802,-0.0723969,1097.64,1108.14,401.507,0,0
3.58333,-27.6926,-0.0729821,1100.99,1111.49,401.157,0,0
3.59167,-27.805,-0.0735705,1104.33,1114.83,400.806,0,0
3.6,-27.9174,-0.074162,1107.67,1118.17,400.455,0,0
3.60833,-28.0297,-0.0747568,1111,1121.5,400.105,0,0
3.61667,-28.1421,-0.0753547,1114.33,1124.83,399.754,0,0
3.625,-28.2544,-0.0759559,1117.66,1128.16,399.404,0,0
3.63333,-28.3666,-0.0765602,1120.99,1131.49,399.054,0,0
3.64167,-28.4788,-0.0771676,1124.32,1134.82,398.703,0,0
3.65,-28.5911,-0.0777783,1127.64,1138.14,398.353,0,0
3.65833,-28.7032,-0.0783921,1130.95,1141.45,398.003,0,0
3.66667,-28.8154,-0.0790091,1134.27,1144.77,397.653,0,0
3.675,-28.9275,-0.0796293,1137.58,1148.08,397.303,0,0
3.68333,-29.0396,-0.0802526,1140.89,1151.39,396.953,0,0
3.69167,-29.1517,-0.0808791,1144.2,1154.7,396.603,0,0
3.7,-29.2637,-0.0815087,1147.5,1158,396.253,0,0
3.70833,-29.3757,-0.0821415,1150.8,1161.3,395.903,0,0
3.71667,-29.4877,-0.0827774,1154.1,1164.6,395.553,0,0
3.725,-29.5996,-0.0834165,1157.4,1167.9,395.203,0,0
3.73333,-29.7115,-0.0840587,1160.69,1171.19,394.853,0,0
3.74167,-29.8234,-0.0847041,1163.98,1174.48,394.504,0,0
3.75,-29.9353,-0.0853525,1167.26,1177.76,394.154,0,0
3.75833,-30.0471,-0.0860041,1170.55,1181.05,393.804,0,0
3.76667,-30.1589,-0.0866589,1173.83,1184.33,393.454,0,0
3.775,-30.2707,-0.0873167,1177.1,1187.6,393.105,0,0
3.78333,-30.3824,-0.0879777,1180.38,1190.88,392.755,0,0
3.79167,-30.4942,-0.0886418,1183.65,1194.15,392.405,0,0
3.8,-30.6059,-0.089309,1186.92,1197.42,392.055,0,0
3.80833,-30.7175,-0.0899792,1190.18,1200.68,391.706,0,0
3.81667,-30.8291,-0.0906526,1193.45,1203.95,391.356,0,0
3.825,-30.9407,-0.0913291,1196.71,1207.21,391.006,0,0
3.83333,-31.0523,-0.0920087,1199.96,1210.46,390.656,0,0
3.84167,-31.1639,-0.0926914,1203.22,1213.72,390.306,0,0
3.85,-31.2754,-0.0933772,1206.47,1216.97,389.957,0,0
3.85833,-31.3869,-0.0940661,1209.72,1220.22,389.607,0,0
3.86667,-31.4983,-0.094758,1212.96,1223.46,389.257,0,0
3.875,-31.6097,-0.095453,1216.2,1226.7,388.907,0,0
3.88333,-31.7211,-0.0961511,1219.44,1229.94,388.556,0,0
3.89167,-31.8325,-0.0968523,1222.68,1233.18,388.206,0,0
3.9,-31.9439,-0.0975565,1225.91,1236.41,387.856,0,0
3.90833,-32.0552,-0.0982638,1229.14,1239.64,387.505,0,0
3.91667,-32.1664,-0.0989741,1232.37,1242.87,387.155,0,0
3.925,-32.2777,-0.0996875,1235.6,1246.1,386.804,0,0
3.93333,-32.3889,-0.100404,1238.82,1249.32,386.453,0,0
3.94167,-32.5001,-0.101123,1242.04,1252.54,386.102,0,0
3.95,-32.6113,-0.101846,1245.25,1255.75,385.751,0,0
3.95833,-32.7224,-0.102572,1248.47,1258.97,385.399,0,0
3.96667,-32.8335,-0.1033,1251.68,1262.18,385.047,0,0
3.975,-32.9446,-0.104032,1254.88,1265.38,384.673,0,0
3.98333,-33.0556,-0.104766,1258.09,1268.59,384.288,0,0
3.99167,-33.1666,-0.105504,1261.29,1271.79,383.909,0,0
4,-33.2775,-0.106244,1264.49,1274.99,383.531,0,0
4.00833,-33.3884,-0.106988,1267.68,1278.18,383.154,0,0
4.01667,-33.4992,-0.107734,1270.87,1281.37,382.777,0,0
4.025,-33.6101,-0.108484,1274.06,1284.56,382.401,0,0
4.03333,-33.7208,-0.109236,1277.25,1287.75,382.025,0,0
4.04167,-33.8316,-0.109991,1280.43,1290.93,381.65,0,0
4.05,-33.9422,-0.11075,1283.61,1294.11,381.275,0,0
4.05833,-34.0529,-0.111511,1286.78,1297.28,380.902,0,0
4.06667,-34.1635,-0.112275,1289.96,1300.46,380.528,0,0
4.075,-34.2741,-0.113042,1293.12,1303.62,380.156,0,0
4.08333,-34.3846,-0.113812,1296.29,1306.79,379.784,0,0
4.09167,-34.4951,-0.114585,1299.45,1309.95,379.412,0,0
4.1,-34.6055,-0.115361,1302.61,1313.11,379.042,0,0
4.10833,-34.7159,-0.11614,1305.77,1316.27,378.672,0,0
4.11667,-34.8263,-0.116922,1308.93,1319.43,378.302,0,0
4.125,-34.9366,-0.117706,1312.08,1322.58,377.933,0,0
4.13333,-35.0469,-0.118494,1315.22,1325.72,377.565,0,0
4.14167,-35.1572,-0.119284,1318.37,1328.87,377.197,0,0
4.15,-35.2674,-0.120078,1321.51,1332.01,376.83,0,0
4.15833,-35.3776,-0.120874,1324.65,1335.15,376.463,0,0
4.16667,-35.4877,-0.121673,1327.79,1338.29,376.097,0,0
4.175,-35.5978,-0.122476,1330.92,1341.42,375.731,0,0
4.18333,-35.7079,-0.123281,1334.05,1344.55,375.365,0,0
4.19167,-35.8179,-0.124089,1337.17,1347.67,375,0,0
4.2,-35.9279,-0.1249,1340.3,1350.8,374.635,0,0
4.20833,-36.0378,-0.125713,1343.42,1353.92,374.271,0,0
4.21667,-36.1478,-0.12653,1346.54,1357.04,373.906,0,0
4.225,-36.2576,-0.127349,1349.65,1360.15,373.542,0,0
4.23333,-36.3675,-0.128172,1352.76,1363.26,373.178,0,0
4.24167,-36.4773,-0.128997,1355.87,1366.37,372.813,0,0
4.25,-36.5871,-0.129825,1358.98,1369.48,372.449,0,0
4.25833,-36.6968,-0.130656,1362.08,1372.58,372.088,0,0
4.26667,-36.8065,-0.13149,1365.18,1375.68,371.729,0,0
4.275,-36.9162,-0.132327,1368.27,1378.77,371.372,0,0
4.28333,-37.0258,-0.133167,1371.37,1381.87,371.017,0,0
4.29167,-37.1354,-0.134009,1374.46,1384.96,370.665,0,0
4.3,-37.2449,-0.134855,1377.54,1388.04,370.314,0,0
4.30833,-37.3545,-0.135703,1380.63,1391.13,369.965,0,0
4.31667,-37.464,-0.136554,1383.71,1394.21,369.618,0,0
4.325,-37.5735,-0.137408,1386.79,1397.29,369.273,0,0
4.33333,-37.6829,-0.138265,1389.87,1400.37,368.93,0,0
4.34167,-37.7923,-0.139125,1392.94,1403.44,368.588,0,0
4.35,-37.9017,-0.139988,1396.01,1406.51,368.248,0,0
4.35833,-38.0111,-0.140854,1399.08,1409.58,367.91,0,0
4.36667,-38.1204,-0.141722,1402.14,1412.64,367.573,0,0
4.375,-38.2298,-0.142594,1405.2,1415.7,367.233,0,0
4.38333,-38.3391,-0.143468,1408.26,1418.76,366.889,0,0
4.39167,-38.4483,-0.144345,1411.32,1421.82,366.543,0,0
4.4,-38.5576,-0.145225,1414.37,1424.87,366.195,0,0
4.40833,-38.6668,-0.146108,1417.42,1427.92,365.843,0,0
4.41667,-38.7759,-0.146993,1420.47,1430.97,365.489,0,0
4.425,-38.8851,-0.147882,1423.51,1434.01,365.131,0,0
4.43333,-38.9942,-0.148773,1426.55,1437.05,364.769,0,0
4.44167,-39.1032,-0.149667,1429.59,1440.09,364.404,0,0
4.45,-39.2122,-0.150564,1432.63,1443.13,364.039,0,0
4.45833,-39.3212,-0.151464,1435.66,1446.16,363.676,0,0
4.46667,-39.4302,-0.152366,1438.69,1449.19,363.313,0,0
4.475,-39.5391,-0.153271,1441.71,1452.21,362.95,0,0
4.48333,-39.648,-0.154179,1444.74,1455.24,362.588,0,0
4.49167,-39.7568,-0.15509,1447.76,1458.26,362.226,0,0
4.5,-39.8656,-0.156003,1450.77,1461.27,361.865,0,0
4.50833,-39.9744,-0.156919,1453.79,1464.29,361.505,0,0
4.51667,-40.0831,-0.157838,1456.8,1467.3,361.145,0,0
4.525,-40.1918,-0.15876,1459.81,1470.31,360.786,0,0
4.53333,-40.3005,-0.159685,1462.81,1473.31,360.428,0,0
4.54167,-40.4091,-0.160612,1465.81,1476.31,360.07,0,0
4.55,-40.5177,-0.161542,1468.81,1479.31,359.713,0,0
4.55833,-40.6262,-0.162475,1471.81,1482.31,359.356,0,0
4.56667,-40.7347,-0.16341,1474.8,1485.3,358.999,0,0
4.575,-40.8432,-0.164349,1477.79,1488.29,358.643,0,0
4.58333,-40.9517,-0.16529,1480.78,1491.28,358.286,0,0
4.59167,-41.0601,-0.166233,1483.76,1494.26,357.93,0,0
4.6,-41.1685,-0.16718,1486.75,1497.25,357.573,0,0
4.60833,-41.2768,-0.168129,1489.72,1500.22,357.216,0,0
4.61667,-41.3851,-0.169081,1492.7,1503.2,356.86,0,0
4.625,-41.4934,-0.170036,1495.67,1506.17,356.503,0,0
4.63333,-41.6016,-0.170993,1498.64,1509.14,356.146,0,0
4.64167,-41.7098,-0.171953,1501.61,1512.11,355.79,0,0
4.65,-41.818,-0.172916,1504.57,1515.07,355.436,0,0
4.65833,-41.9261,-0.173882,1507.53,1518.03,355.085,0,0
4.66667,-42.0342,-0.17485,1510.49,1520.99,354.736,0,0
4.675,-42.1423,-0.175821,1513.44,1523.94,354.391,0,0
4.68333,-42.2504,-0.176795,1516.4,1526.9,354.048,0,0
4.69167,-42.3584,-0.177771,1519.34,1529.84,353.708,0,0
4.7,-42.4664,-0.17875,1522.29,1532.79,353.37,0,0
4.70833,-42.5743,-0.179732,1525.23,1535.73,353.035,0,0
4.71667,-42.6823,-0.180717,1528.17,1538.67,352.702,0,0
4.725,-42.7902,-0.181704,1531.11,1541.61,352.37,0,0
4.73333,-42.8981,-0.182694,1534.05,1544.55,352.041,0,0
4.74167,-43.006,-0.183687,1536.98,1547.48,351.709,0,0
4.75,-43.1138,-0.184683,1539.91,1550.41,351.375,0,0
4.75833,-43.2216,-0.185681,1542.84,1553.34,351.038,0,0
4.76667,-43.3294,-0.186682,1545.76,1556.26,350.698,0,0
4.775,-43.4372,-0.187686,1548.68,1559.18,350.356,0,0
4.78333,-43.5449,-0.188693,1551.6,1562.1,350.011,0,0
4.79167,-43.6526,-0.189702,1554.51,1565.01,349.664,0,0
4.8,-43.7603,-0.190713,1557.43,1567.93,349.314,0,0
4.80833,-43.868,-0.191728,1560.34,1570.84,348.961,0,0
4.81667,-43.9756,-0.192745,1563.24,1573.74,348.605,0,0
4.825,-44.0831,-0.193765,1566.15,1576.65,348.251,0,0
4.83333,-44.1907,-0.194787,1569.05,1579.55,347.897,0,0
4.84167,-44.2982,-0.195812,1571.94,1582.44,347.544,0,0
4.85,-44.4056,-0.19684,1574.84,1585.34,347.191,0,0
4.85833,-44.5131,-0.19787,1577.73,1588.23,346.839,0,0
4.86667,-44.6205,-0.198903,1580.62,1591.12,346.487,0,0
4.875,-44.7279,-0.199939,1583.51,1594.01,346.136,0,0
4.88333,-44.8352,-0.200977,1586.39,1596.89,345.786,0,0
4.89167,-44.9425,-0.202017,1589.27,1599.77,345.436,0,0
4.9,-45.0498,-0.203061,1592.15,1602.65,345.086,0,0
4.90833,-45.157,-0.204107,1595.02,1605.52,344.737,0,0
4.91667,-45.2642,-0.205155,1597.89,1608.39,344.387,0,0
4.925,-45.3714,-0.206207,1600.76,1611.26,344.038,0,0
4.93333,-45.4785,-0.207261,1603.63,1614.13,343.688,0,0
4.94167,-45.5856,-0.208317,1606.49,1616.99,343.338,0,0
4.95,-45.6927,-0.209376,1609.35,1619.85,342.988,0,0
4.95833,-45.7997,-0.210438,1612.21,1622.71,342.638,0,0
4.96667,-45.9067,-0.211502,1615.06,1625.56,342.288,0,0
4.975,-46.0137,-0.212569,1617.91,1628.41,341.938,0,0
4.98333,-46.1207,-0.213638,1620.76,1631.26,341.587,0,0
4.99167,-46.2276,-0.21471,1623.6,1634.1,341.237,0,0
5,-46.3344,-0.215785,1626.45,1636.95,340.887,0,0
5.00833,-46.4413,-0.216862,1629.28,1639.78,340.54,0,0
5.01667,-46.5481,-0.217941,1632.12,1642.62,340.196,0,0
5.025,-46.6549,-0.219024,1634.95,1645.45,339.856,0,0
5.03333,-46.7616,-0.220108,1637.79,1648.29,339.518,0,0
5.04167,-46.8684,-0.221196,1640.61,1651.11,339.182,0,0
5.05,-46.9751,-0.222286,1643.44,1653.94,338.85,0,0
5.05833,-47.0817,-0.223379,1646.26,1656.76,338.52,0,0
5.06667,-47.1884,-0.224474,1649.08,1659.58,338.192,0,0
5.075,-47.295,-0.225572,1651.9,1662.4,337.866,0,0
5.08333,-47.4016,-0.226672,1654.71,1665.21,337.543,0,0
5.09167,-47.5082,-0.227776,1657.52,1668.02,337.216,0,0
5.1,-47.6148,-0.228881,1660.33,1670.83,336.887,0,0
5.10833,-47.7213,-0.22999,1663.14,1673.64,336.557,0,0
5.11667,-47.8278,-0.231101,1665.94,1676.44,336.224,0,0
5.125,-47.9343,-0.232214,1668.74,1679.24,335.889,0,0
5.13333,-48.0408,-0.23333,1671.54,1682.04,335.552,0,0
5.14167,-48.1472,-0.234449,1674.33,1684.83,335.212,0,0
5.15,-48.2536,-0.23557,1677.13,1687.63,334.87,0,0
5.15833,-48.36,-0.236694,1679.92,1690.42,334.527,0,0
5.16667,-48.4664,-0.23782,1682.7,1693.2,334.181,0,0
5.175,-48.5727,-0.238948,1685.49,1695.99,333.834,0,0
5.18333,-48.679,-0.24008,1688.27,1698.77,333.489,0,0
5.19167,-48.7852,-0.241213,1691.04,1701.54,333.144,0,0
5.2,-48.8914,-0.24235,1693.82,1704.32,332.799,0,0
5.20833,-48.9976,-0.243488,1696.59,1707.09,332.455,0,0
5.21667,-49.1038,-0.24463,1699.36,1709.86,332.111,0,0
5.225,-49.2099,-0.245773,1702.13,1712.63,331.768,0,0
5.23333,-49.316,-0.24692,1704.89,1715.39,331.425,0,0
5.24167,-49.4221,-0.248068,1707.65,1718.15,331.082,0,0
5.25,-49.5281,-0.249219,1710.41,1720.91,330.739,0,0
5.25833,-49.6341,-0.250373,1713.16,1723.66,330.396,0,0
5.26667,-49.7401,-0.251529,1715.91,1726.41,330.053,0,0
5.275,-49.846,-0.252688,1718.66,1729.16,329.71,0,0
5.28333,-49.9519,-0.253849,1721.41,1731.91,329.367,0,0
5.29167,-50.0578,-0.255013,1724.15,1734.65,329.023,0,0
5.3,-50.1637,-0.256179,1726.89,1737.39,328.68,0,0
5.30833,-50.2695,-0.257347,1729.63,1740.13,328.336,0,0
5.31667,-50.3753,-0.258518,1732.36,1742.86,327.992,0,0
5.325,-50.481,-0.259692,1735.1,1745.6,327.648,0,0
5.33333,-50.5867,-0.260868,1737.83,1748.33,327.303,0,0
5.34167,-50.6924,-0.262046,1740.55,1751.05,326.959,0,0
5.35,-50.7981,-0.263227,1743.27,1753.77,326.615,0,0
5.35833,-50.9037,-0.26441,1746,1756.5,326.272,0,0
5.36667,-51.0093,-0.265596,1748.71,1759.21,325.933,0,0
5.375,-51.1149,-0.266784,1751.43,1761.93,325.596,0,0
5.38333,-51.2204,-0.267974,1754.14,1764.64,325.263,0,0
5.39167,-51.3259,-0.269167,1756.85,1767.35,324.932,0,0
5.4,-51.4314,-0.270363,1759.55,1770.05,324.603,0,0
5.40833,-51.5369,-0.271561,1762.26,1772.76,324.277,0,0
5.41667,-51.6424,-0.272761,1764.96,1775.46,323.953,0,0
5.425,-51.7478,-0.273964,1767.66,1778.16,323.631,0,0
5.43333,-51.8532,-0.275169,1770.35,1780.85,323.311,0,0
5.44167,-51.9586,-0.276377,1773.05,1783.55,322.99,0,0
5.45,-52.0639,-0.277588,1775.74,1786.24,322.667,0,0
5.45833,-52.1693,-0.278801,1778.42,1788.92,322.342,0,0
5.46667,-52.2746,-0.280016,1781.11,1791.61,322.016,0,0
5.475,-52.3799,-0.281234,1783.79,1794.29,321.689,0,0
5.48333,-52.4852,-0.282454,1786.47,1796.97,321.36,0,0
5.49167,-52.5904,-0.283677,1789.15,1799.65,321.03,0,0
5.5,-52.6956,-0.284902,1791.82,1802.32,320.698,0,0
5.50833,-52.8008,-0.286129,1794.49,1804.99,320.364,0,0
5.51667,-52.906,-0.287359,1797.16,1807.66,320.028,0,0
5.525,-53.0111,-0.288592,1799.83,1810.33,319.691,0,0
5.53333,-53.1163,-0.289826,1802.49,1812.99,319.353,0,0
5.54167,-53.2213,-0.291063,1805.15,1815.65,319.015,0,0
5.55,-53.3264,-0.292303,1807.81,1818.31,318.677,0,0
5.55833,-53.4314,-0.293545,1810.46,1820.96,318.34,0,0
5.56667,-53.5364,-0.294789,1813.11,1823.61,318.003,0,0
5.575,-53.6414,-0.296036,1815.76,1826.26,317.666,0,0
5.58333,-53.7463,-0.297284,1818.41,1828.91,317.33,0,0
5.59167,-53.8512,-0.298536,1821.05,1831.55,316.993,0,0
5.6,-53.9561,-0.29979,1823.69,1834.19,316.657,0,0
5.60833,-54.0609,-0.301046,1826.33,1836.83,316.321,0,0
5.61667,-54.1658,-0.302304,1828.96,1839.46,315.984,0,0
5.625,-54.2706,-0.303565,1831.59,1842.09,315.648,0,0
5.63333,-54.3753,-0.304828,1834.22,1844.72,315.311,0,0
5.64167,-54.4801,-0.306093,1836.85,1847.35,314.974,0,0
5.65,-54.5848,-0.307361,1839.47,1849.97,314.637,0,0
5.65833,-54.6894,-0.308631,1842.09,1852.59,314.3,0,0
5.66667,-54.7941,-0.309904,1844.71,1855.21,313.963,0,0
5.675,-54.8987,-0.311179,1847.32,1857.82,313.626,0,0
5.68333,-55.0033,-0.312456,1849.94,1860.44,313.288,0,0
5.69167,-55.1079,-0.313735,1852.55,1863.05,312.95,0,0
5.7,-55.2124,-0.315017,1855.15,1865.65,312.612,0,0
5.70833,-55.3169,-0.316301,1857.76,1868.26,312.275,0,0
5.71667,-55.4214,-0.317587,1860.36,1870.86,311.937,0,0
5.725,-55.5258,-0.318876,1862.96,1873.46,311.599,0,0
5.73333,-55.6302,-0.320167,1865.55,1876.05,311.261,0,0
5.74167,-55.7346,-0.32146,1868.14,1878.64,310.926,0,0
5.75,-55.8389,-0.322756,1870.73,1881.23,310.593,0,0
5.75833,-55.9433,-0.324054,1873.32,1883.82,310.264,0,0
5.76667,-56.0476,-0.325354,1875.9,1886.4,309.937,0,0
5.775,-56.1518,-0.326657,1878.49,1888.99,309.613,0,0
5.78333,-56.2561,-0.327962,1881.06,1891.56,309.29,0,0
5.79167,-56.3603,-0.329269,1883.64,1894.14,308.969,0,0
5.8,-56.4645,-0.330579,1886.21,1896.71,308.651,0,0
5.80833,-56.5687,-0.33189,1888.78,1899.28,308.334,0,0
5.81667,-56.6729,-0.333205,1891.35,1901.85,308.018,0,0
5.825,-56.7771,-0.334522,1893.92,1904.42,307.7,0,0
5.83333,-56.8812,-0.335841,1896.48,1906.98,307.381,0,0
5.84167,-56.9853,-0.337162,1899.04,1909.54,307.061,0,0
5.85,-57.0894,-0.338486,1901.6,1912.1,306.741,0,0
5.85833,-57.1935,-0.339812,1904.15,1914.65,306.419,0,0
5.86667,-57.2975,-0.34114,1906.71,1917.21,306.097,0,0
5.875,-57.4016,-0.342471,1909.26,1919.76,305.774,0,0
5.88333,-57.5056,-0.343804,1911.8,1922.3,305.449,0,0
5.89167,-57.6095,-0.345139,1914.35,1924.85,305.124,0,0
5.9,-57.7135,-0.346476,1916.89,1927.39,304.798,0,0
5.90833,-57.8174,-0.347816,1919.43,1929.93,304.47,0,0
5.91667,-57.9213,-0.349158,1921.96,1932.46,304.142,0,0
5.925,-58.0252,-0.350503,1924.5,1935,303.813,0,0
5.93333,-58.1291,-0.351849,1927.03,1937.53,303.482,0,0
5.94167,-58.2329,-0.353198,1929.55,1940.05,303.152,0,0
5.95,-58.3367,-0.354549,1932.08,1942.58,302.821,0,0
5.95833,-58.4405,-0.355902,1934.6,1945.1,302.491,0,0
5.96667,-58.5442,-0.357258,1937.12,1947.62,302.161,0,0
5.975,-58.6479,-0.358616,1939.64,1950.14,301.831,0,0
5.98333,-58.7516,-0.359976,1942.15,1952.65,301.502,0,0
5.99167,-58.8553,-0.361338,1944.66,1955.16,301.172,0,0
6,-58.9589,-0.362702,1947.17,1957.67,300.842,0,0
6.00833,-59.0626,-0.364069,1949.68,1960.18,300.512,0,0
6.01667,-59.1661,-0.365438,1952.18,1962.68,300.183,0,0
6.025,-59.2697,-0.366809,1954.68,1965.18,299.853,0,0
6.03333,-59.3732,-0.368182,1957.18,1967.68,299.523,0,0
6.04167,-59.4767,-0.369558,1959.67,1970.17,299.193,0,0
6.05,-59.5802,-0.370936,1962.16,1972.66,298.863,0,0
6.05833,-59.6837,-0.372316,1964.65,1975.15,298.533,0,0
6.06667,-59.7871,-0.373698,1967.14,1977.64,298.203,0,0
6.075,-59.8905,-0.375082,1969.62,1980.12,297.873,0,0
6.08333,-59.9939,-0.376469,1972.1,1982.6,297.542,0,0
6.09167,-60.0972,-0.377858,1974.58,1985.08,297.212,0,0
6.1,-60.2005,-0.379248,1977.06,1987.56,296.881,0,0
6.10833,-60.3038,-0.380642,1979.53,1990.03,296.551,0,0
6.11667,-60.4071,-0.382037,1982,1992.5,296.22,0,0
6.125,-60.5103,-0.383434,1984.47,1994.97,295.889,0,0
6.13333,-60.6135,-0.384834,1986.93,1997.43,295.558,0,0
6.14167,-60.7167,-0.386236,1989.39,1999.89,295.227,0,0
6.15,-60.8199,-0.387639,1991.85,2002.35,294.896,0,0
6.15833,-60.923,-0.389046,1994.31,2004.81,294.566,0,0
6.16667,-61.0261,-0.390454,1996.76,2007.26,294.235,0,0
6.175,-61.1291,-0.391864,1999.21,2009.71,293.904,0,0
6.18333,-61.2322,-0.393277,2001.66,2012.16,293.574,0,0
6.19167,-61.3352,-0.394691,2004.1,2014.6,293.249,0,0
6.2,-61.4382,-0.396108,2006.55,2017.05,292.925,0,0
6.20833,-61.5411,-0.397527,2008.99,2019.49,292.605,0,0
6.21667,-61.6441,-0.398948,2011.42,2021.92,292.286,0,0
6.225,-61.747,-0.400372,2013.86,2024.36,291.968,0,0
6.23333,-61.8499,-0.401797,2016.29,2026.79,291.653,0,0
6.24167,-61.9528,-0.403225,2018.72,2029.22,291.338,0,0
6.25,-62.0557,-0.404655,2021.14,2031.64,291.025,0,0
6.25833,-62.1585,-0.406087,2023.57,2034.07,290.714,0,0
6.26667,-62.2613,-0.407522,2025.99,2036.49,290.401,0,0
6.275,-62.3641,-0.408958,2028.41,2038.91,290.087,0,0
6.28333,-62.4669,-0.410397,2030.82,2041.32,289.773,0,0
6.29167,-62.5697,-0.411838,2033.24,2043.74,289.459,0,0
6.3,-62.6725,-0.413281,2035.65,2046.15,289.144,0,0
6.30833,-62.7752,-0.414727,2038.06,2048.56,288.828,0,0
6.31667,-62.8779,-0.416174,2040.46,2050.96,288.512,0,0
6.325,-62.9806,-0.417624,2042.87,2053.37,288.196,0,0
6.33333,-63.0833,-0.419075,2045.27,2055.77,287.879,0,0
6.34167,-63.1859,-0.420529,2047.66,2058.16,287.561,0,0
6.35,-63.2886,-0.421985,2050.06,2060.56,287.243,0,0
6.35833,-63.3912,-0.423444,2052.45,2062.95,286.925,0,0
6.36667,-63.4938,-0.424904,2054.84,2065.34,286.606,0,0
6.375,-63.5963,-0.426367,2057.23,2067.73,286.286,0,0
6.38333,-63.6989,-0.427831,2059.61,2070.11,285.966,0,0
6.39167,-63.8014,-0.429298,2061.99,2072.49,285.646,0,0
6.4,-63.9039,-0.430767,2064.37,2074.87,285.324,0,0
6.40833,-64.0064,-0.432238,2066.75,2077.25,285.003,0,0
6.41667,-64.1088,-0.433711,2069.12,2079.62,284.681,0,0
6.425,-64.2112,-0.435186,2071.49,2081.99,284.358,0,0
6.43333,-64.3136,-0.436663,2073.86,2084.36,284.035,0,0
6.44167,-64.416,-0.438142,2076.23,2086.73,283.712,0,0
6.45,-64.5184,-0.439624,2078.59,2089.09,283.389,0,0
6.45833,-64.6207,-0.441107,2080.95,2091.45,283.066,0,0
6.46667,-64.723,-0.442593,2083.31,2093.81,282.744,0,0
6.475,-64.8253,-0.44408,2085.66,2096.16,282.421,0,0
6.48333,-64.9275,-0.44557,2088.02,2098.52,282.099,0,0
6.49167,-65.0297,-0.447061,2090.37,2100.87,281.776,0,0
6.5,-65.1319,-0.448555,2092.71,2103.21,281.454,0,0
6.50833,-65.2341,-0.450051,2095.06,2105.56,281.132,0,0
6.51667,-65.3363,-0.451549,2097.4,2107.9,280.809,0,0
6.525,-65.4384,-0.453049,2099.74,2110.24,280.487,0,0
6.53333,-65.5405,-0.454551,2102.07,2112.57,280.165,0,0
6.54167,-65.6426,-0.456055,2104.41,2114.91,279.843,0,0
6.55,-65.7447,-0.457561,2106.74,2117.24,279.521,0,0
6.55833,-65.8467,-0.459069,2109.06,2119.56,279.199,0,0
6.56667,-65.9487,-0.460579,2111.39,2121.89,278.877,0,0
6.575,-66.0507,-0.462091,2113.71,2124.21,278.555,0,0
6.58333,-66.1527,-0.463605,2116.03,2126.53,278.233,0,0
6.59167,-66.2546,-0.465122,2118.35,2128.85,277.911,0,0
6.6,-66.3565,-0.46664,2120.66,2131.16,277.589,0,0
6.60833,-66.4584,-0.46816,2122.98,2133.48,277.267,0,0
6.61667,-66.5603,-0.469682,2125.29,2135.79,276.945,0,0
6.625,-66.6621,-0.471207,2127.59,2138.09,276.623,0,0
6.63333,-66.7639,-0.472733,2129.9,2140.4,276.301,0,0
6.64167,-66.8657,-0.474261,2132.2,2142.7,275.979,0,0
6.65,-66.9675,-0.475792,2134.5,2145,275.657,0,0
6.65833,-67.0692,-0.477324,2136.79,2147.29,275.335,0,0
6.66667,-67.1709,-0.478858,2139.08,2149.58,275.014,0,0
6.675,-67.2726,-0.480394,2141.38,2151.88,274.692,0,0
6.68333,-67.3743,-0.481933,2143.66,2154.16,274.37,0,0
6.69167,-67.4759,-0.483473,2145.95,2156.45,274.048,0,0
6.7,-67.5775,-0.485015,2148.23,2158.73,273.726,0,0
